Archivio estrazioni EuroJackpot anno 2012 aggiornato al 28/12/2012
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
78	30/09/2025	8	11	13	24	27	3	7	19243843.44	0	0	231846.00	1	6	60346.30	1	13	1725.30	1	75	159.60	28	1013	65.40	39	1778	65.40	77	2920	12.70	920	33838	12.70	810	35566	12.70	1670	67333	7.60	3755	144198	7.60	10474	430161
77	26/09/2025	12	24	26	35	48	1	2	11397666.16	0	0	629845.30	0	3	118401.10	0	9	4394.20	0	40	312.00	5	704	94.70	30	1856	181.40	17	1332	29.60	285	18887	19.20	502	32477	15.40	1170	76841	14.70	1677	100254	10.00	7370	443095
76	23/09/2025	7	18	31	32	33	10	11	120000000.00	0	1	21177159.20	0	1	154155.20	0	12	7823.80	2	39	367.40	15	1038	116.90	23	2609	196.30	30	2137	32.30	377	30092	21.30	594	50847	16.20	1515	127106	16.10	2155	159807	10.40	9383	739861
75	19/09/2025	9	37	40	41	46	1	12	120000000.00	0	0	5850555.10	0	4	276408.40	0	8	7443.70	1	49	465.20	11	980	142.70	23	2556	204.80	15	2448	32.60	405	35567	27.00	557	48072	19.90	1262	123114	15.50	2312	197489	12.80	8014	720788
74	16/09/2025	8	9	14	37	39	1	9	119913317.86	0	0	741324.60	0	4	238898.60	0	7	5204.50	1	53	342.40	18	1007	122.40	32	2253	170.00	29	2231	25.50	482	34353	20.50	708	47747	17.00	1524	109044	13.00	2494	177675	9.80	10072	712386
73	12/09/2025	7	22	24	33	45	4	12	103940960.48	0	0	560209.90	0	6	90266.30	0	21	5390.90	0	58	235.50	22	1659	78.60	34	3978	190.40	22	2258	31.10	401	32003	18.90	689	58790	15.20	1663	145856	15.20	2120	165109	10.00	9907	791864
72	09/09/2025	14	18	24	27	50	8	9	87565790.98	0	0	726949.00	0	3	102491.30	0	12	5796.20	1	35	339.40	10	747	127.90	33	1586	169.30	23	1647	27.50	370	23466	18.90	669	38047	17.40	1386	78398	14.00	2132	121994	9.10	9407	564781
71	05/09/2025	6	14	25	29	46	7	11	75725180.42	0	0	2554784.50	0	1	144077.90	0	10	4753.00	1	50	314.30	13	945	109.30	40	2173	189.70	31	1722	31.00	392	24380	21.10	584	40064	16.60	1402	96530	15.60	2056	127840	10.50	7943	572251
70	02/09/2025	1	5	12	38	47	7	8	63073159.66	0	0	1833926.80	0	1	344749.80	0	3	6092.70	0	28	356.60	15	598	125.80	30	1356	174.50	30	1344	25.50	499	21272	19.90	570	30511	18.30	1038	62809	12.90	2344	111562	9.30	8718	461824
69	29/08/2025	3	5	19	23	48	1	5	53014838.04	0	0	446886.80	0	5	126011.70	0	10	5773.70	2	36	243.20	21	1068	92.10	24	2256	136.10	46	2099	22.90	517	28870	16.20	815	45488	14.60	1472	95683	12.90	2104	135896	8.80	10169	595827
68	26/08/2025	8	14	21	26	35	4	8	42031881.81	0	0	1746680.80	0	2	216575.80	0	4	3969.30	0	36	249.40	25	716	92.20	43	1503	92.20	65	2174	17.00	563	26738	15.90	700	31882	15.20	1181	63298	9.30	2731	128517	9.00	8158	402267
67	22/08/2025	3	14	16	22	34	7	10	33532035.20	0	0	0.00	0	0	55189.40	1	20	3641.30	0	50	228.90	11	994	85.20	19	2136	142.10	24	1761	24.80	369	23352	17.10	472	37901	15.00	1174	81564	12.70	2121	120151	9.20	7449	501790
66	19/08/2025	3	4	11	33	47	6	9	23844892.78	0	0	460552.10	0	3	111312.80	1	7	5588.00	0	23	265.10	16	606	102.50	23	1253	126.40	29	1398	20.80	456	19675	18.50	563	24707	15.40	1272	56166	10.80	1920	99580	9.10	7777	354520
65	15/08/2025	5	11	20	33	43	6	12	17414329.60	0	0	1771200.90	0	1	124859.30	0	8	6102.30	0	27	342.60	11	601	100.50	30	1639	195.30	21	1160	32.10	254	16315	21.90	395	26774	15.70	1004	73471	15.70	1282	85276	10.80	5621	384523
64	12/08/2025	11	16	29	37	42	1	11	10000000.00	0	0	628959.70	0	2	141881.60	0	5	5850.70	1	20	374.00	8	391	102.40	31	1142	197.60	10	814	32.30	204	11522	22.90	389	18178	16.10	1092	48871	16.10	1236	60838	11.40	5359	259294
63	08/08/2025	7	16	23	41	42	1	4	36553237.20	0	1	1016401.10	0	2	143300.70	0	8	5252.70	1	36	287.20	9	823	50.80	55	3722	170.00	22	1529	27.80	338	21647	19.40	502	34560	16.30	1188	77868	14.10	1757	112946	10.00	7667	479492
62	05/08/2025	1	18	21	22	34	1	6	26538162.36	0	0	1417596.50	0	1	133243.00	0	6	6593.40	0	20	351.40	12	469	127.60	27	1033	172.00	24	1054	26.70	339	15704	20.90	507	22476	17.30	1024	51440	13.60	1694	81628	10.00	7241	332796
61	01/08/2025	4	11	12	20	33	3	5	18580296.26	0	0	400241.80	0	8	117346.30	0	9	3629.20	2	48	231.10	23	942	90.20	41	1930	105.90	50	2260	14.60	741	42246	14.60	760	40086	14.60	1601	78573	9.60	2957	151733	8.00	9850	546583
60	29/07/2025	20	21	38	43	49	6	11	10000000.00	0	0	0.00	0	0	374812.60	0	2	5376.00	0	23	370.60	5	417	121.70	23	1016	186.00	20	914	29.80	240	13206	24.60	303	17836	19.00	841	43862	15.20	1292	68628	11.60	5248	270030
59	25/07/2025	7	8	13	29	36	4	8	58316471.00	0	2	581128.20	0	6	131091.70	0	15	2870.30	2	113	238.20	16	1702	93.30	41	3473	98.80	60	4510	17.00	691	60756	16.10	954	71733	14.60	1951	149380	9.20	3480	294377	8.60	12310	946721
58	22/07/2025	5	20	42	46	48	7	8	99499353.88	0	0	342356.10	3	7	135151.00	3	10	7430.90	0	30	409.70	40	680	152.00	45	1466	184.70	44	1659	28.00	528	25309	23.50	597	33723	21.00	1023	71503	13.00	2573	144294	10.40	8827	542236
57	18/07/2025	10	12	21	25	39	2	4	86649143.98	0	0	536198.00	0	5	215993.30	0	7	3958.60	1	63	269.90	20	1155	103.60	31	2407	138.50	20	2475	22.30	449	35495	17.60	660	50233	16.30	1538	103261	11.90	2332	176603	9.10	9341	695229
56	15/07/2025	13	28	33	37	45	6	11	73389388.82	0	0	635572.70	0	3	67206.20	1	16	5216.70	0	34	254.50	15	871	74.40	31	2382	158.00	25	1543	28.10	313	20083	19.50	461	32398	14.50	1237	82705	14.50	1530	102132	10.40	6683	430214
55	11/07/2025	6	12	13	43	46	6	11	62975582.79	0	0	978744.00	1	4	185521.90	0	7	8238.80	0	26	380.80	19	703	134.70	17	1590	214.80	22	1371	31.20	332	21872	22.30	515	34088	17.60	1300	81870	15.70	1644	115117	10.50	8223	516368
54	08/07/2025	21	27	29	34	43	6	10	51633230.44	0	0	0.00	0	0	181842.20	0	5	4837.80	1	31	330.60	14	567	118.20	19	1268	173.40	20	1189	26.90	292	17755	20.90	437	25533	16.50	974	61137	13.60	1506	92493	10.40	6107	365593
53	04/07/2025	14	23	34	41	44	5	10	42717300.92	0	0	513060.80	0	4	144671.20	0	8	4656.20	2	41	294.20	14	811	108.90	26	1752	138.80	29	1890	23.50	444	25823	19.50	500	34749	16.80	1083	76374	11.80	2307	136031	10.20	6920	474552
52	01/07/2025	1	9	10	12	14	6	8	32586930.26	0	0	1436838.60	0	1	162062.00	0	5	3712.70	0	36	244.60	26	683	78.10	47	1711	126.90	44	1448	21.50	515	19745	17.50	706	27182	14.40	1497	62315	10.80	2647	103465	9.10	8319	370655
51	27/06/2025	4	14	26	29	50	3	12	24609935.78	0	0	616733.40	0	3	208685.30	0	5	5934.80	1	29	349.80	9	615	106.40	36	1617	193.30	21	1224	33.10	285	16539	21.70	463	28217	16.90	1177	68665	16.60	1337	87313	10.70	6886	406310
50	24/06/2025	20	31	35	40	44	3	4	15524780.62	0	0	652630.80	0	2	652630.80	0	1	9704.50	1	12	413.50	5	352	144.10	14	808	190.80	11	839	29.20	256	12712	23.40	288	17705	21.40	627	36725	13.40	1545	73007	10.40	5664	281743
49	20/06/2025	6	12	18	37	46	7	9	10000000.00	0	0	555189.00	0	3	117412.80	0	8	4556.90	1	34	257.10	10	753	106.10	32	1460	144.30	27	1476	23.90	381	20655	17.80	541	30916	16.60	1282	62733	11.80	2058	110662	9.10	7498	431603
48	17/06/2025	10	13	15	33	35	7	12	40657587.80	0	1	245810.90	0	6	59411.10	0	14	6859.80	1	20	298.70	12	574	103.70	19	1323	181.90	17	1037	29.50	277	14787	19.50	510	25016	15.70	1046	58702	15.10	1432	76468	9.80	7229	354801
47	13/06/2025	1	15	18	27	46	5	9	32253614.58	0	0	346820.90	0	6	293386.20	1	4	4399.40	0	44	317.10	14	763	127.60	27	1517	131.90	42	2017	19.90	487	31168	19.90	507	34206	18.00	1119	72386	10.20	2411	159819	9.70	7698	502288
46	10/06/2025	1	17	20	28	42	2	12	23052026.44	0	0	258963.40	0	5	81135.20	0	9	5735.60	0	21	312.30	8	482	101.30	28	1189	194.80	15	850	31.20	286	12289	21.80	440	19605	16.70	1158	48438	15.60	1274	65126	10.80	6431	281848
45	06/06/2025	7	8	11	23	39	5	11	17631860.32	0	0	1823166.60	0	1	114242.30	0	9	5299.90	3	32	239.20	23	886	79.90	46	2122	155.70	38	1497	27.70	413	19475	16.30	829	37003	13.90	1746	90058	13.90	1762	94898	9.00	9581	476179
44	03/06/2025	6	8	19	26	30	1	12	10000000.00	0	0	205368.90	0	6	115818.50	0	6	5210.20	0	22	263.30	12	544	70.10	33	1634	171.50	19	919	28.90	288	12616	19.70	470	20662	14.10	1426	60563	14.10	1413	62635	10.70	6080	270381
43	30/05/2025	4	5	26	29	43	5	9	17600457.50	0	1	473269.20	0	5	473269.20	0	1	3753.30	1	45	302.90	7	697	123.80	23	1339	123.80	41	1899	18.90	496	28588	18.90	590	31652	17.80	1021	63859	9.80	2597	144552	9.30	8191	459977
42	27/05/2025	6	9	17	25	41	4	10	10000000.00	0	0	629821.00	0	2	101482.70	0	7	3083.50	0	38	237.00	18	618	81.40	38	1438	147.40	18	1093	24.20	325	15433	18.50	517	22456	15.00	1291	52549	12.40	1722	79495	9.50	7193	310065
41	23/05/2025	11	17	19	33	40	7	12	37344472.10	0	1	2019834.50	0	1	162727.50	0	7	8169.10	0	23	250.30	22	938	97.70	21	1922	196.40	24	1315	32.30	299	18535	19.00	608	35088	15.60	1372	86444	15.60	1640	95702	9.80	8705	482757
40	20/05/2025	8	19	20	21	28	7	10	27384858.56	0	0	714381.10	0	2	115107.90	0	7	5111.80	1	26	292.40	17	568	101.00	39	1315	155.00	43	1179	24.90	391	16973	17.50	635	27043	15.00	1418	59637	12.90	1842	86828	9.00	8598	374286
39	16/05/2025	6	8	15	27	39	6	12	19422115.19	0	0	3260788.40	0	1	75421.40	0	14	6966.70	0	25	285.70	11	762	85.60	47	2033	179.70	24	1332	30.50	319	18201	19.70	592	31409	15.20	1491	81461	15.20	1679	91860	10.40	7675	424020
38	13/05/2025	14	16	19	33	34	5	12	10092257.86	0	0	0.00	0	0	156606.60	0	5	4036.20	1	32	305.70	10	528	118.10	15	1093	195.80	18	907	30.40	261	13520	20.70	383	22134	16.40	919	53081	15.50	1336	70009	9.90	6343	327976
37	09/05/2025	1	5	27	36	43	5	9	120000000.00	0	1	4846236.80	0	5	188506.80	0	12	4975.00	0	75	326.60	9	1428	135.60	32	2751	138.60	34	3701	20.90	614	56812	20.60	681	64347	18.50	1379	135675	10.30	3366	304516	9.70	10844	970308
36	06/05/2025	1	21	22	46	49	9	10	120000000.00	0	0	6061762.90	0	3	202446.30	0	9	6989.20	0	43	416.90	11	901	149.20	23	2013	210.00	27	1967	30.20	442	31693	24.50	490	43581	20.80	1263	97368	14.60	2266	172997	10.90	8622	696835
35	02/05/2025	3	15	22	33	35	1	7	117791601.22	0	0	377031.60	0	9	173968.60	1	11	5350.00	0	59	252.20	18	1564	89.60	25	3522	138.20	36	3140	23.60	447	42628	17.80	711	62984	14.90	1450	142536	12.40	2403	213941	9.40	9797	845039
34	29/04/2025	17	21	27	30	34	8	11	101070236.26	0	0	394405.00	0	6	266911.30	0	5	5369.00	0	41	316.20	11	870	104.10	18	2114	164.60	27	1838	27.70	365	25246	19.70	584	39713	15.60	1343	95129	14.60	1754	126398	9.80	8263	567738
33	25/04/2025	13	14	40	43	45	5	8	88373032.56	0	0	528838.30	0	5	135563.70	0	11	6149.20	0	40	427.00	9	720	154.80	11	1588	155.70	20	2172	22.40	412	37827	22.40	409	36234	21.10	873	78627	10.20	2879	222038	10.20	6641	591265
32	22/04/2025	10	16	23	29	38	3	5	75467567.64	0	0	566638.00	0	3	136953.20	0	7	4054.60	0	39	244.00	15	810	105.80	34	1494	125.80	48	1728	20.20	415	24841	17.10	574	32753	16.50	1083	64551	10.30	2459	128806	8.90	7905	446102
31	18/04/2025	7	8	12	29	44	3	12	65993089.36	0	0	444289.80	0	5	113890.30	0	11	6077.80	0	34	255.20	18	1012	91.40	37	2259	172.10	25	1651	29.20	403	22527	17.50	750	42057	14.90	1677	97681	14.90	1796	112882	9.20	9767	566546
30	15/04/2025	8	11	13	33	35	1	10	54956775.62	0	0	545855.10	0	3	131930.00	0	7	4760.30	0	32	303.60	16	627	93.10	36	1636	162.20	25	1291	26.70	333	18132	19.80	538	27381	14.00	1471	73171	13.60	1680	94498	10.00	7246	384800
29	11/04/2025	2	26	27	28	49	1	10	45874011.54	0	0	418572.90	0	5	236055.60	0	5	8111.80	0	24	370.40	11	657	134.00	21	1452	180.30	21	1484	26.80	307	23108	23.10	444	29896	18.00	1159	72777	13.30	1952	123217	10.80	7054	455092
28	08/04/2025	17	39	40	41	47	5	8	35551521.80	0	0	723812.10	0	2	204098.10	0	4	4987.50	0	27	339.30	13	496	144.10	5	934	156.10	30	1186	22.70	452	19301	22.70	391	20681	19.80	853	45754	10.70	2445	113014	10.70	6036	308588
27	04/04/2025	19	23	29	37	38	2	8	27475892.14	0	0	476236.60	0	4	214860.20	0	5	4543.70	0	39	317.70	13	697	126.40	20	1368	126.40	33	1959	19.30	421	29263	18.40	587	34160	16.50	1176	72345	9.90	2413	150317	9.20	8356	487714
26	01/04/2025	12	17	39	41	50	9	12	18099740.54	0	0	1314585.10	0	1	123560.80	0	6	10190.50	0	12	415.30	6	368	136.10	19	898	198.70	16	846	32.90	227	11830	23.10	440	18813	19.10	920	43146	16.20	1326	63317	10.90	6834	283120
25	28/03/2025	2	15	19	34	49	2	6	10624926.34	0	0	460148.20	0	4	115334.30	0	9	3804.80	1	45	260.30	17	822	97.30	35	1758	132.40	35	1777	21.60	429	25199	18.80	701	32433	16.60	1228	69429	11.30	2046	127787	9.40	8279	457965
24	25/03/2025	3	11	30	35	50	4	5	115874580.60	0	1	461160.30	0	6	222919.70	0	7	5595.40	0	46	310.20	25	1037	122.30	30	2103	173.20	21	2043	26.90	440	30447	20.70	634	44234	18.40	1463	94103	13.10	2370	165772	9.80	9945	664892
23	21/03/2025	8	9	12	14	16	6	12	100973883.70	0	0	512436.00	0	6	72247.50	1	24	5017.70	2	57	284.60	22	1256	92.80	52	3081	172.20	27	2283	28.70	488	31670	19.90	784	50946	14.80	1787	130037	14.80	2247	161905	9.90	10258	726084
22	18/03/2025	1	7	14	47	50	3	7	85924152.44	0	0	1018444.20	0	2	382903.40	0	3	3947.40	1	48	299.00	26	792	116.90	31	1486	116.90	65	2362	18.20	730	36504	18.20	678	35600	18.20	1129	67851	9.10	3430	188624	9.10	9270	511387
21	14/03/2025	6	13	28	37	45	5	10	74702910.36	0	0	281376.70	0	9	84008.80	0	17	3099.60	0	76	240.30	11	1225	84.00	40	2802	131.70	40	2459	22.90	393	32734	18.60	622	45048	15.60	1186	101402	11.80	2209	168190	9.70	7850	613119
20	11/03/2025	15	18	22	23	44	1	11	62263180.44	0	0	867708.70	0	2	122336.80	0	8	6209.00	0	26	344.90	5	585	105.00	28	1537	198.10	19	1120	31.20	286	16484	22.10	406	25965	15.50	1179	72357	15.50	1573	85718	10.90	5908	374023
19	07/03/2025	7	11	12	32	42	1	4	52692063.68	0	0	724725.90	0	3	175162.10	0	7	5948.50	1	34	322.00	9	785	115.30	25	1754	156.50	25	1776	26.30	303	24467	19.20	597	37481	15.70	1294	86453	13.60	1733	125316	9.20	7672	555773
18	04/03/2025	4	12	35	37	48	4	10	41967335.52	0	0	754895.60	0	2	94605.70	0	9	5617.80	0	25	310.10	10	566	109.50	25	1282	151.40	29	1275	24.20	352	18480	20.20	424	24653	17.40	891	54279	12.10	1682	97399	10.00	6336	353333
17	28/02/2025	3	4	13	20	21	8	12	33497442.98	0	0	504712.90	0	4	142317.30	0	8	7512.00	1	25	274.80	15	854	82.40	54	2277	204.40	20	1263	34.20	242	17473	18.90	620	35321	15.60	1628	91325	15.60	1308	91117	9.90	8163	478514
16	25/02/2025	28	31	38	42	48	3	10	23626979.50	0	0	1347295.30	0	1	379905.90	0	2	8952.10	0	14	367.70	5	426	133.30	22	940	161.30	15	1068	25.30	262	15762	22.70	361	19658	19.60	858	43129	11.70	1547	90213	11.00	5252	288586
15	21/02/2025	18	26	29	35	36	11	12	17651180.44	0	0	1827781.90	0	1	171797.30	1	6	6297.20	0	27	467.10	13	455	125.30	18	1356	258.80	13	903	37.60	228	14396	28.80	342	20991	17.60	961	68763	17.60	1177	77638	13.30	4971	322332
14	18/02/2025	1	9	14	19	44	2	3	10000000.00	0	0	477563.90	0	3	477563.90	0	1	5410.50	0	21	282.90	6	502	102.50	20	1108	154.20	27	1013	25.90	315	13941	17.40	566	23248	16.20	1296	47311	13.80	1439	69141	8.70	7416	329145
13	14/02/2025	12	14	18	45	50	2	10	10008887.30	0	1	1847565.00	0	1	173656.70	0	6	4910.40	0	35	382.20	13	562	144.00	15	1193	164.90	26	1433	24.20	389	22567	22.90	394	26697	19.40	965	59633	11.80	1966	122427	10.40	6633	416848
12	11/02/2025	3	12	22	28	47	1	12	87949627.70	0	1	716159.60	0	3	100970.10	1	12	5878.10	0	34	338.50	12	738	91.80	36	2177	175.30	34	1567	28.50	327	22292	21.10	538	33677	14.40	1416	93959	14.40	1782	115738	10.90	7184	464579
11	07/02/2025	15	17	27	33	45	5	9	76271294.84	0	0	846084.70	0	3	102246.90	0	14	2777.80	1	85	233.50	25	1264	89.70	30	2630	104.40	31	3109	19.00	458	39432	16.90	656	49610	15.50	1399	102714	10.20	2367	193803	9.00	8882	665189
10	04/02/2025	10	18	21	41	42	3	9	63757862.30	0	0	914200.00	0	2	914200.00	0	1	6797.00	0	24	391.30	9	521	139.10	18	1172	142.30	31	1576	21.30	399	24909	21.30	394	26661	19.40	890	56529	10.00	2417	137998	10.00	6611	409014
9	31/01/2025	1	23	32	42	47	4	11	54037397.69	0	0	930640.10	0	4	314106.30	0	4	5453.80	1	38	414.40	8	625	142.80	13	1451	208.90	16	1364	31.20	258	21161	24.50	407	30050	19.50	1072	71572	15.30	1444	114084	11.40	6075	457866
8	28/01/2025	2	7	28	43	46	5	12	43123979.34	0	0	0.00	0	0	93658.30	0	9	5793.30	2	24	357.60	13	486	123.30	26	1127	200.10	16	955	31.60	238	13994	22.00	385	22422	17.10	915	54646	15.60	1450	75089	10.70	5991	328407
7	24/01/2025	2	9	16	46	47	3	9	34729563.92	0	0	666047.90	1	3	125206.60	1	9	3954.70	0	47	349.90	15	664	141.10	19	1261	141.10	28	1867	20.80	457	29242	20.80	506	31036	19.60	1001	63777	9.70	2588	165273	9.70	7543	478426
6	21/01/2025	3	17	22	28	40	4	9	24907512.34	0	0	1359252.70	0	1	109507.90	0	7	2809.80	0	45	285.20	9	554	104.70	18	1207	119.20	22	1458	18.80	359	21407	18.50	466	24243	16.40	962	51729	9.70	2077	109805	9.30	6752	342238
5	17/01/2025	7	9	14	18	31	7	8	17796844.36	0	0	620859.80	0	3	87534.00	0	12	4225.90	0	41	194.50	21	1113	88.10	34	1966	131.90	28	1805	21.70	563	25335	15.10	757	42583	15.10	1208	75668	12.10	2413	120576	7.70	10149	564469
4	14/01/2025	10	11	17	20	30	2	6	10000000.00	0	0	212627.50	0	6	44967.00	0	16	3042.90	0	39	201.50	28	736	58.80	58	2015	118.60	36	1375	22.30	346	16903	15.80	678	26714	12.70	1712	62762	11.80	1717	84165	9.20	7662	325599
3	10/01/2025	17	34	38	42	48	2	11	80437425.70	0	1	643155.20	0	4	161204.20	1	9	4692.40	2	51	320.90	9	932	104.30	30	2293	153.10	22	2148	27.00	411	28247	21.10	525	40279	16.20	1193	99451	14.10	1922	142808	10.90	6814	556830
2	07/01/2025	1	16	20	23	44	5	9	67780936.18	0	0	1752366.70	0	1	247063.30	0	4	3704.70	0	44	302.70	17	673	122.20	11	1333	136.70	30	1639	21.00	421	24664	20.20	508	28746	17.50	1063	62614	10.10	2692	134912	9.50	7506	431814
1	03/01/2025	1	20	21	27	29	8	10	58084929.68	0	0	371655.70	0	6	179654.10	0	7	5606.30	0	37	341.10	8	760	121.90	22	1701	174.80	28	1631	28.20	325	23443	21.40	471	34524	17.90	1237	77928	14.10	1780	123542	10.10	7682	519896
Archivio estrazioni EuroJackpot anno 2026 aggiornato al 27/03/2026
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
25	27/03/2026	21	23	25	38	40	7	11	60496903.88	0	0	368103.90	0	6	83037.30	0	15	6420.40	0	32	347.00	12	740	113.90	22	1803	205.60	17	1374	31.50	280	20771	22.90	448	31904	18.30	893	75539	14.90	1858	115879	10.70	6344	483481
24	24/03/2026	9	15	23	43	48	3	5	49588417.06	0	0	388563.90	0	4	219131.90	0	4	3907.60	1	37	297.20	14	608	118.20	22	1223	135.20	26	1470	21.50	480	21340	19.00	543	27088	18.50	933	52738	10.50	2448	115661	9.10	7969	400058
23	20/03/2026	2	17	21	25	30	2	6	40969289.92	0	0	996820.70	0	2	187386.80	0	6	3863.60	2	48	278.90	15	831	99.70	26	1860	119.90	49	2126	20.30	508	28985	18.10	603	36361	16.30	1272	76435	10.90	2176	143444	9.30	8000	504513
22	17/03/2026	12	13	16	17	37	4	11	31142145.38	0	0	350097.50	0	4	157950.90	0	5	9304.90	1	14	350.90	9	464	118.20	16	1102	179.10	15	1000	26.80	237	15463	20.00	476	23167	15.20	1246	57584	13.60	1321	80273	9.60	6745	344012
21	13/03/2026	7	23	37	44	47	2	6	23526032.68	0	0	246332.80	0	8	185226.90	1	6	2777.50	3	66	212.70	8	1077	75.00	31	2443	120.00	36	2100	22.40	380	26011	16.80	542	38786	13.70	1458	90214	11.60	1949	133293	9.50	7031	485782
20	10/03/2026	2	3	17	18	28	4	10	15276747.88	0	0	703618.30	0	6	236965.00	0	3	4690.40	1	25	290.20	15	505	94.50	27	1240	140.40	26	1148	23.20	357	16087	18.80	457	22146	15.20	1273	51951	12.00	1565	81990	9.30	6879	319781
19	06/03/2026	8	17	26	31	47	1	6	10000000.00	0	0	0.00	0	0	119096.50	0	8	11225.50	0	14	316.80	15	620	93.30	37	1683	165.30	28	1307	27.20	281	18355	19.90	522	28079	15.70	1212	67438	13.50	1630	97802	10.20	7205	389189
18	03/03/2026	1	9	14	35	49	2	10	10000000.00	0	1	0.00	0	0	79686.70	0	9	4929.00	1	24	317.30	9	466	115.70	15	1022	174.70	19	931	26.30	252	14309	21.20	465	19817	17.30	1091	46139	13.10	1350	75708	10.30	6449	290691
17	27/02/2026	7	17	19	28	47	2	7	74788336.00	0	1	430292.40	0	6	181998.70	0	8	2928.80	1	82	200.40	17	1498	83.90	42	2792	83.90	79	4000	16.70	677	45589	14.00	1053	62684	14.00	1725	113269	9.80	2657	206174	8.10	10804	745725
16	24/02/2026	4	5	26	38	48	2	9	62122639.74	0	0	348925.10	0	5	245971.90	0	4	4773.20	0	34	360.30	5	563	125.70	19	1291	140.20	25	1591	22.40	336	23025	20.80	431	27714	18.10	1147	60351	11.00	1905	123818	10.00	6696	409936
15	20/02/2026	11	17	23	36	40	5	6	52498301.44	0	0	314298.90	0	7	137861.10	0	9	5385.70	0	38	252.00	17	1015	96.70	26	2115	147.70	33	1905	24.20	422	26861	17.50	617	41653	16.10	1238	85352	12.50	2045	137522	9.10	8648	570572
14	17/02/2026	8	23	39	40	44	6	7	41647248.02	0	0	1537614.30	0	1	289047.60	0	3	5721.30	0	25	346.40	7	516	126.50	17	1130	172.30	13	1141	26.30	310	17296	21.00	436	24227	18.40	919	52305	12.70	1747	94594	10.00	6953	360787
13	13/02/2026	1	21	44	45	46	2	7	32944639.28	0	0	1055924.00	0	2	198497.30	0	6	6139.00	0	32	448.90	6	547	163.50	13	1201	184.10	16	1467	25.50	356	24796	25.50	349	27005	22.50	788	58813	11.00	2085	154848	11.00	6102	444653
12	10/02/2026	12	19	34	39	47	4	5	23444875.36	0	0	693224.10	0	2	86876.90	0	9	8060.70	0	16	244.20	18	660	95.30	18	1352	160.60	30	1104	25.40	334	16182	17.30	444	26554	16.70	905	51996	12.70	1677	85595	9.00	7374	361597
11	06/02/2026	8	14	38	41	48	1	11	17641138.60	0	0	1532815.30	0	2	257357.70	0	4	7718.30	0	22	419.40	11	506	118.00	41	1439	242.40	20	963	36.90	249	14641	25.40	398	23797	17.60	1186	65682	17.60	1274	80480	12.30	5710	348942
10	03/02/2026	3	20	27	37	44	1	2	10000000.00	0	0	0.00	0	0	99920.20	0	7	5768.50	0	20	309.40	7	466	110.80	20	1041	200.00	17	793	30.00	267	12237	20.60	376	19929	16.50	996	46932	14.60	1424	66517	10.00	6305	290404
9	30/01/2026	8	13	15	17	37	3	7	17638609.90	0	1	1824779.00	0	1	147012.90	0	7	2571.90	2	66	253.20	30	838	77.60	33	1591	77.60	74	3600	14.50	751	44624	14.50	754	39274	14.50	1343	73584	7.90	3355	198762	7.90	9533	527695
8	27/01/2026	13	18	19	29	32	8	9	10000000.00	0	0	409452.70	0	3	230912.20	0	3	4232.00	1	27	273.60	16	522	114.30	18	999	173.90	18	903	27.40	349	13270	17.40	472	23331	16.40	876	46856	14.10	1681	68147	8.60	7397	336347
7	23/01/2026	18	36	39	45	50	6	9	53723456.70	0	1	741180.20	0	3	313493.30	0	4	4700.90	2	44	351.20	10	736	137.70	36	1459	137.70	26	2108	24.20	424	27194	21.90	463	33579	19.60	891	71184	11.50	2263	151036	10.90	6797	478744
6	20/01/2026	16	26	32	37	45	2	3	42756563.42	0	0	517369.70	0	3	97257.40	0	9	6562.80	0	22	345.00	2	523	123.60	20	1168	188.50	15	1053	30.10	241	15263	20.90	413	24591	18.80	911	51717	14.50	1489	83953	9.90	6139	367017
5	16/01/2026	8	16	37	39	48	5	11	34177405.52	0	0	391488.30	0	5	122656.20	0	9	5690.20	0	32	309.20	14	736	111.70	25	1629	192.70	15	1299	30.00	334	19291	22.30	463	28973	17.50	1027	69971	15.20	1787	100828	10.90	6991	422006
4	13/01/2026	2	16	27	33	47	6	12	24497393.62	0	0	232189.10	0	6	71423.90	1	11	5399.70	0	24	301.60	13	537	95.50	29	1357	176.70	19	1008	30.10	282	13718	22.10	454	20809	16.00	1194	54461	14.60	1640	74754	11.00	6168	297074
